,sunb_name,contents_origin,ingd_code
13088,메틸페니데이트염산염(Methylphenidate Hydrochloride),"{{카페인}} 복용시 주의하세요. 카페인은 신경 흥분 작용이 있어 이 약과 함께 복용시 이 약의 신경과민, 불면, 심장박동 이상 등의 위험성이 커질 수 있어요. ",I002247
13089,메틸페니데이트염산염(Methylphenidate Hydrochloride),마황 함유 식품의 섭취를 삼가세요. 마황은 심장박동을 증가시키고 혈압을 상승시키는 작용이 있어 이 약과 함께 복용시 위험할 수 있어요.,I002247
13090,아셀렌산나트륨오수화물(Sodium Selenite Pentahydrate),,I003834
13091,염화망간수화물(Manganese Chloride Hydrate),,I002009
13092,염화아연(Zinc Chloride),,I005883
13093,염화제이구리수화물(Cupric Chloride Hydrate),,I000648
13094,염화제이철수화물(Ferric Chloride Hydrate),,I001462
13095,플루오르화나트륨(Sodium Fluoride),,I003782
13096,펜톡시필린(Pentoxifylline),식사와 함께 복용하면 위장장애를 줄일 수 있어요. 빈 속에 복용시 위장장애가 있을 수 있어요.,I002904
13097,펜톡시필린(Pentoxifylline),"마늘, 생강, 인삼, 은행엽은 피를 묽게 하여 출혈의 위험성을 높일 수 있으니 과량 섭취에 주의하세요.",I002904
13098,이소소르비드일질산염(Isosorbide Mononitrate),식사와 관계없이 복용할 수 있어요.,I005041
13099,이소소르비드일질산염(Isosorbide Mononitrate),음주를 삼가세요. 알코올의 혈관 확장 작용으로 심한 저혈압 증상이 발생할 수 있어요.,I005041
13100,발프로산나트륨(Sodium Valproate),식사와 관계없이 복용할 수 있어요. 식사와 함께 복용하면 위장장애를 줄일 수 있어요.,I003849
13101,발프로산나트륨(Sodium Valproate),"음주를 삼가세요. 음주시 이 약의 부작용(어지러움증, 가라앉는 증상)이 심해질 수 있어요.",I003849
13102,티로트리신(Tyrothricin),,I005711
13103,클로스트리듐부티리쿰토아균(Clostridium Butyricum Toa),,I007451
13104,사카로마이세스보울라르디균(Saccharomyces Boulardii),,I007346
13105,이나보글리플로진(Enavogliflozin),,I012998
13106,베포타스틴살리실레이트(Bepotastine Salicylate),,I012675
13107,베자피브레이트(Bezafibrate),,I004546
13108,칼시트리올(Calcitriol),경구제제 : 칼슘/비타민 D 보충제 섭취를 피하세요.,I000224
13109,칼시트리올(Calcitriol),연고제제 : 칼슘/비타민 D 보충제와 함께 복용에 주의하세요.,I000224
13110,카르바마제핀(Carbamazepine),자몽주스 섭취시 주의하세요.,I000311
13111,카르바마제핀(Carbamazepine),음주를 삼가세요. 진정작용이 심해질 수 있어요.,I000311
13112,클로스트리듐부티리쿰균(Clostridium Butyricum),,I007452
13113,2-데옥시-2-플루오로-D-글루코스(18F)(2-Deoxy-2-fluoro-D-glucose(18F)),,I006935
13114,팜프리딘(Fampridine),식사와 관계없이 복용할 수 있어요.,I001403
13115,DL-멘톨(DL-Menthol),,I002114
13116,시티콜린나트륨(Citicoline Sodium),,I000506
13117,겐타마이신황산염(Gentamicin Sulfate),,I001686
13118,나프토피딜(Naftopidil),,I002446
13119,암모니아N13(Ammonia N-13),,I012862
13120,라푸티딘(Lafutidine),,I005104
13121,란소프라졸(Lansoprazole),식전 30분~1시간에 복용하는 것이 가장 좋아요. ,I005114
13122,란소프라졸(Lansoprazole),"음주와 흡연을 삼가세요. 알코올과 니코틴은 위벽을 자극하여 위궤양, 가슴쓰림, 위산역류 등을 유발할 수 있어요.",I005114
13123,란소프라졸(Lansoprazole),{{카페인}} 복용시 주의하세요. 카페인은 하부식도괄약근을 느슨하게 하여 위산역류 등을 유발할 수 있어요.,I005114
13124,란소프라졸(Lansoprazole),"마늘, 양파 등 자극성이 강한 식품은 위장장애를 유발하여 약효를 상쇄시킬 수 있으니 섭취에 주의하세요.",I005114
13125,란소프라졸(Lansoprazole),이 약은 비타민 B의 고갈을 일으킬 수 있어요. 보충제의 복용이 도움을 줄 수 있어요.,I005114
13126,란소프라졸(Lansoprazole),이 약은 식품이나 칼슘 보충제로부터의 칼슘 흡수를 저해하므로 골다공증에 주의하세요.,I005114
13127,란소프라졸(Lansoprazole),캡슐을 열고 오렌지쥬스와 같은 산성쥬스와 함께 복용할 수 있어요.,I005114
13128,란소프라졸(Lansoprazole),캡슐을 개봉하여 약 알맹이를 씹어 먹으면 안돼요.,I005114
13129,멜록시캄(Meloxicam),"위장장애가 있을 시, 식사와 함께 복용할 수 있어요.",I002100
13130,멜록시캄(Meloxicam),"{{카페인}} 복용시 주의하세요. 위산역류, 위장관 출혈의 위험성이 커질 수 있어요.",I002100
13131,멜록시캄(Meloxicam),음주를 삼가세요. 위장관 출혈의 위험성이 커질 수 있어요.,I002100
13132,멜록시캄(Meloxicam),"마늘, 생강, 인삼, 은행엽은 피를 묽게 하여 출혈의 위험성을 높일 수 있으니 과량 섭취에 주의하세요.",I002100
13133,세픽심수화물(Cefixime Hydrate),,I000408
13134,아젤라스틴염산염(Azelastine Hydrochloride),,I004395
13135,알마게이트(Almagate),,I004107
13136,아데노신트리포스페이트이나트륨이수화물(Adenosine Disodium Triphosphate Dihydrate),,I007349
13137,이르소글라딘말레산염(Irsogladine Maleate),,I005004
13138,티카그렐러(Ticagrelor),,I012486
13139,파모티딘(Famotidine),식사와 관계없이 복용할 수 있어요. ,I001401
13140,파모티딘(Famotidine),충분한 물과 함께 복용하세요.,I001401
13141,파모티딘(Famotidine),마그네슘 또는 철분 함유 보충제 복용시 이 약과 최소 2시간의 시간 간격을 두고 복용하세요.,I001401
13142,파모티딘(Famotidine),마그네슘 또는 알루미늄 함유 제산제 복용시 이 약과 최소 2시간의 시간 간격을 두고 복용하세요.,I001401
13143,파모티딘(Famotidine),"음주를 삼가세요. 알코올은 위궤양, 가슴쓰림, 위산역류 등을 유발할 수 있어요.",I001401
13144,파모티딘(Famotidine),{{카페인}} 복용시 주의하세요. 카페인은 하부식도괄약근을 느슨하게 하여 위산역류 등을 유발할 수 있어요.,I001401
13145,파모티딘(Famotidine),"마늘, 양파 등 자극성이 강한 식품은 위장장애를 유발하여 이 약의 효과를 상쇄시킬 수 있으니 섭취에 주의하세요.",I001401
13146,파모티딘(Famotidine),이 약은 비타민 B의 고갈을 일으킬 수 있어요. 보충제의 복용이 도움을 줄 수 있어요.,I001401
13147,페북소스타트(Febuxostat),식사와 관계없이 복용할 수 있어요.,I012286
13148,케토티펜푸마르산염(Ketotifen Fumarate),,I005083
13149,히드로코르티손아세테이트(Hydrocortisone Acetate),,I004796
13150,시티콜린(Citicoline),,I000505
13151,베다퀼린푸마르산염(Bedaquiline Fumarate),,I012682
13152,토파시티닙아스파르트산염(Tofacitinib Aspartate),,I012895
13153,아세브로필린(Acebrophylline),,I007757
13154,9-아미노아크리딘운데실레네이트(9-Aminoacridine undecylenate),,I007984
13155,메틸벤제토늄염화물수화물(Methylbenzethonium Chloride Hydrate),,I002233
13156,N-미리스틸-3-히드록시부틸아민염산염(N-Myristyl-3-Hydroxybutylamine Hydrochloride),,I009883
13157,세푸록심나트륨(Cefuroxime Sodium),,I000445
13158,아미노필린수화물(Aminophylline Hydrate),식사와 관계없이 복용할 수 있으나 식사와 함께 복용하면 위장장애를 줄일 수 있어요.,I004196
13159,아미노필린수화물(Aminophylline Hydrate),"{{카페인}} 복용시 주의하세요. 심장박동수의 증가, 민감성, 떨림, 불안, 흉통, 불면, 숨가쁨 등의 부작용이 심해질 수 있어요. 카페인 섭취량을 급격하게 늘리지 않도록 주의하세요.",I004196
13160,아미노필린수화물(Aminophylline Hydrate),"중추신경을 자극하는 인삼, 마황, 감초뿌리 복용에 주의하세요. 혈압상승의 위험성이 있어요. ",I004196
13161,아미노필린수화물(Aminophylline Hydrate),"음주를 삼가세요. 음주시 이 약의 효과는 저해되고 부작용(오심, 구토, 두통 등)은 심해질 수 있어요. ",I004196
13162,에보글립틴타르타르산염(Evogliptin Tartrate),,I012744
13163,쿠에티아핀푸마르산염(Quetiapine Fumarate),식사와 관계없이 복용할 수 있어요. ,I003430
13164,쿠에티아핀푸마르산염(Quetiapine Fumarate),자몽주스 섭취를 삼가세요.,I003430
13165,쿠에티아핀푸마르산염(Quetiapine Fumarate),음주를 삼가세요. 진정작용이 심해질 수 있어요.,I003430
13166,니솔디핀(Nisoldipine),공복(식사 1시간 이전 또는 식사 2시간 이후)에 복용하세요.,I002574
13167,니솔디핀(Nisoldipine),이 약의 투여기간 동안 다량의 자몽주스 섭취를 피하세요. 이 약의 혈압강하효과가 불규칙하게 증강될 수 있어요.,I002574
13168,니솔디핀(Nisoldipine),자몽주스 섭취를 피하세요.,I002574
13169,아세클로페낙(Aceclofenac),,I005915
13170,타크로리무스수화물(Tacrolimus Hydrate),공복시 복용 또는 식후 복용을 일관되게 하세요. 음식물이 이 약의 흡수에 영향을 미칠 수 있어요.,I005269
13171,타크로리무스수화물(Tacrolimus Hydrate),자몽주스 섭취를 피하세요. 이 약의 혈중농도가 상승할 수 있어요.,I005269
13172,타크로리무스수화물(Tacrolimus Hydrate),알루미늄 또는 마그네슘을 함유한 제산제 복용시 주의하세요. 이 약의 혈중농도가 상승할 수 있어요.,I005269
13173,타크로리무스수화물(Tacrolimus Hydrate),음주를 삼가세요.,I005269
13174,페린도프릴아르기닌(Perindopril Arginine),,I012178
13175,페린도프릴3급부틸아민(Perindopril tert-butylamine),,I002926
13176,알로글립틴벤조에이트(Alogliptin Benzoate),,I012412
13177,알푸조신염산염(Alfuzosin Hydrochloride),,I004085
13178,이미글루세라제(Imiglucerase),,I004894
13179,이소소르비드질산염(Isosorbide Dinitrate),식사와 관계없이 복용할 수 있어요.,I005040
13180,이소소르비드질산염(Isosorbide Dinitrate),음주를 삼가세요. 알코올의 혈관 확장 작용으로 심한 저혈압 증상이 발생할 수 있어요.,I005040
13181,에스오메프라졸마그네슘삼수화물(Esomeprazole Magnesium Trihydrate),이 약은 식사 최소 1시간 이전에 복용하세요. ,I001284
13182,에스오메프라졸마그네슘삼수화물(Esomeprazole Magnesium Trihydrate),"음주와 흡연을 삼가세요. 알코올과 니코틴은 위벽을 자극하여 위궤양, 가슴쓰림, 위산역류 등을 유발할 수 있어요.",I001284
13183,에스오메프라졸마그네슘삼수화물(Esomeprazole Magnesium Trihydrate),{{카페인}} 복용시 주의하세요. 카페인은 하부식도괄약근을 느슨하게 하여 위산역류 등을 유발할 수 있어요.,I001284
13184,에스오메프라졸마그네슘삼수화물(Esomeprazole Magnesium Trihydrate),"마늘, 양파 등 자극성이 강한 식품은 위장장애를 유발하여 약효를 상쇄시킬 수 있으니 섭취에 주의하세요.",I001284
13185,에스오메프라졸마그네슘삼수화물(Esomeprazole Magnesium Trihydrate),이 약은 비타민 B의 고갈을 일으킬 수 있어요. 보충제의 복용이 도움을 줄 수 있어요.,I001284
13186,에스오메프라졸마그네슘삼수화물(Esomeprazole Magnesium Trihydrate),이 약은 식품이나 칼슘 보충제로부터의 칼슘 흡수를 저해하므로 골다공증에 주의하세요.,I001284
13187,에스오메프라졸마그네슘삼수화물(Esomeprazole Magnesium Trihydrate),캡슐을 열고 오렌지쥬스와 같은 산성쥬스와 함께 복용할 수 있어요.,I001284
13188,에스오메프라졸마그네슘삼수화물(Esomeprazole Magnesium Trihydrate),캡슐을 개봉하여 약 알맹이를 씹어 먹으면 안돼요.,I001284
13189,에스오메프라졸마그네슘이수화물(Esomeprazole Magnesium Dihydrate),이 약은 식사 최소 1시간 이전에 복용하세요. ,I012707
13190,에스오메프라졸마그네슘이수화물(Esomeprazole Magnesium Dihydrate),"음주와 흡연을 삼가세요. 알코올과 니코틴은 위벽을 자극하여 위궤양, 가슴쓰림, 위산역류 등을 유발할 수 있어요.",I012707
13191,에스오메프라졸마그네슘이수화물(Esomeprazole Magnesium Dihydrate),{{카페인}} 복용시 주의하세요. 카페인은 하부식도괄약근을 느슨하게 하여 위산역류 등을 유발할 수 있어요.,I012707
13192,에스오메프라졸마그네슘이수화물(Esomeprazole Magnesium Dihydrate),"마늘, 양파 등 자극성이 강한 식품은 위장장애를 유발하여 약효를 상쇄시킬 수 있으니 섭취에 주의하세요.",I012707
13193,에스오메프라졸마그네슘이수화물(Esomeprazole Magnesium Dihydrate),이 약은 비타민 B의 고갈을 일으킬 수 있어요. 보충제의 복용이 도움을 줄 수 있어요.,I012707
13194,에스오메프라졸마그네슘이수화물(Esomeprazole Magnesium Dihydrate),이 약은 식품이나 칼슘 보충제로부터의 칼슘 흡수를 저해하므로 골다공증에 주의하세요.,I012707
13195,에스오메프라졸마그네슘이수화물(Esomeprazole Magnesium Dihydrate),캡슐을 열고 오렌지쥬스와 같은 산성쥬스와 함께 복용할 수 있어요.,I012707
13196,에스오메프라졸마그네슘이수화물(Esomeprazole Magnesium Dihydrate),캡슐을 개봉하여 약 알맹이를 씹어 먹으면 안돼요.,I012707
13197,레비티라세탐(Levetiracetam),식사와 관계없이 복용할 수 있어요. ,I001843
13198,레비티라세탐(Levetiracetam),"음주를 삼가세요. 음주시 이 약의 부작용(졸음, 어지러움증)이 심해질 수 있어요.",I001843
13199,모보서티닙숙신산염(Mobocertinib Succinate),,I012987
13200,셀리넥서(Selinexor),,I012939
13201,에타너셉트(Etanercept),,I005994
13202,모르핀황산염수화물(Morphine Sulfate Hydrate),,I002396
13203,옥시코돈염산염(Oxycodone Hydrochloride),"마약성진통제를 사용하는 동안 음주를 하지 마세요. 알코올(술)로 인해 혼수, 사망과 같은 치명적인 부작용의 위험이 증가할 수 있어요. ",I002770
13204,아바타셉트(Abatacept),,I012213
13205,서스옥토코그알파(Susoctocog alfa),,I013021
13206,오르펜나드린시트르산염(Orphenadrine Citrate),,I002713
13207,마시텐탄(Macitentan),,I012718
13208,테오필린(Theophylline),식사와 관계없이 복용할 수 있어요. 식사와 함께 복용하면 위장장애를 줄일 수 있어요.,I005408
13209,테오필린(Theophylline),"{{카페인}} 복용시 주의하세요. 심장박동수의 증가, 민감성, 떨림, 불안, 흉통, 불면 숨가쁨 등의 부작용이 심해질 수 있어요. 카페인 섭취량을 급격하게 늘리지 않도록 주의하세요.",I005408
13210,테오필린(Theophylline),"중추신경을 자극하는 인삼, 마황, 감초뿌리 복용에 주의하세요. 혈압상승의 위험성이 있어요. ",I005408
