dcode,dname,extracted,ingd_code,merged_contents,권장,주의,권장영양소,권장식재료,주의영양소,주의식재료
2.02E+12,안티푸라민하이드로24카타플라스마,안티푸라민하이드로,I001934,"카페인 주의 마늘, 생강은 과량 섭취에 주의",,"카페인,마늘, 생강",,,카페인,"마늘, 생강"
2.02E+12,알드맥플러스디정,알드맥플러스디정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.02E+12,알레네정70mg,알레네정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.02E+12,알레드론정70mg,알레드론정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.02E+12,알레론정70mg,알레론정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.02E+12,알레론플러스디정,알레론플러스디정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.02E+12,알렌다정,알렌다정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.01E+12,알렌드로스플러스디정,알렌드로스플러스디정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.01E+12,알렌드로플러스디정,알렌드로플러스디정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.02E+12,알렌드론플러스디정,알렌드론플러스디정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.02E+12,알렌드본플러스디정,알렌드본플러스디정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.02E+12,알렌드플러스디정,알렌드플러스디정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.02E+12,알렌디정70mg,알렌디정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.01E+12,알렌맥스플러스디정,알렌맥스플러스디정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.02E+12,알렌산정70mg,알렌산정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.02E+12,알렌스타정,알렌스타정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.01E+12,알렌탑플러스디정,알렌탑플러스디정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.02E+12,알렌트플러스디정,알렌트플러스디정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.01E+12,알렌포스플러스디정,알렌포스플러스디정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.01E+12,알렌플러스디정,알렌플러스디정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.01E+12,알로네이트플러스정,알로네이트플러스정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.02E+12,알로본플러스디정,알로본플러스디정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.01E+12,알로펜정,알로펜정,I001934,"카페인 주의 마늘, 생강은 과량 섭취에 주의",,"카페인,마늘, 생강",,,카페인,"마늘, 생강"
2.02E+12,알미탄겔정,알미탄겔정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,알본정,알본정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.01E+12,알지스콘과립,알지스콘과립,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.01E+12,알카코지나멀티비타민연질캡슐(수출용),알카코지나멀티비타민연질캡슐,I001118,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
2.01E+12,알카파워정,알카파워정,I005933,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의 쏘팔메토, 비타민 E, 비타민 A, 녹차, 말차, 두유 섭취 주의",,"카페인, 마늘, 생강, 인삼, 쏘팔메토, 비타민E, 비타민A, 녹차, 말차, 두유  ",,,"카페인, 비타민E, 비타민A","마늘, 생강, 인삼, 쏘팔메토, 녹차, 말차, 두유"
2.01E+12,알카파워정,알카파워정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,알피라베정10mg,알피라베정,I003460,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.01E+12,알피록소펜정,알피록소펜정,I001934,"카페인 주의 마늘, 생강은 과량 섭취에 주의",,"카페인,마늘, 생강",,,카페인,"마늘, 생강"
2.01E+12,애드본플러스디정,애드본플러스디정,I004075,칼슘/비타민 D ,"칼슘,비타민D ",,"칼슘,비타민D",,,
2.02E+12,액티나민플러스정,액티나민플러스정,I001471,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
2.01E+12,액티큐정,액티큐정,I001081,섬유질 ,섬유질 ,,섬유질,,,
2.02E+12,앤티듀오정20/800mg,앤티듀오정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,앤티듀오정20/800mg,앤티듀오정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에소듀오에스정20/700mg,에소듀오에스정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에소듀오에스정20/700mg,에소듀오에스정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에소듀오정20/800mg,에소듀오정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에소듀오정20/800mg,에소듀오정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.01E+12,에소록센정,에소록센정,I002472,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의",,"카페인, 마늘, 생강, 인삼   ",,,카페인,"마늘, 생강, 인삼"
2.01E+12,에소록센정,에소록센정,I012399,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에소리움플러스정20/800mg,에소리움플러스정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에소리움플러스정20/800mg,에소리움플러스정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에소마크듀오정20/800mg,에소마크듀오정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에소마크듀오정20/800mg,에소마크듀오정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에소마크주,에소마크주,I001285,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에소맥스듀오정20/800mg,에소맥스듀오정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에소맥스듀오정20/800mg,에소맥스듀오정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에소메딘플러스정20/800mg,에소메딘플러스정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에소메딘플러스정20/800mg,에소메딘플러스정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에소미트정20/800mg,에소미트정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에소미트정20/800mg,에소미트정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에소비카정20/800mg,에소비카정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에소비카정20/800mg,에소비카정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에소에이블정20/800mg,에소에이블정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에소에이블정20/800mg,에소에이블정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에소오정20/800mg,에소오정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에소오정20/800mg,에소오정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에소원탑정20/800mg,에소원탑정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에소원탑정20/800mg,에소원탑정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에소케어정20/800mg,에소케어정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에소케어정20/800mg,에소케어정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에소탄정20/800mg,에소탄정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에소탄정20/800mg,에소탄정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에소프라듀오정20/800mg,에소프라듀오정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에소프라듀오정20/800mg,에소프라듀오정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에소프로정20/800mg,에소프로정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에소프로정20/800mg,에소프로정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에스라졸듀오정20/800mg,에스라졸듀오정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에스라졸듀오정20/800mg,에스라졸듀오정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에스록펜정,에스록펜정,I001934,"카페인 주의 마늘, 생강은 과량 섭취에 주의",,"카페인,마늘, 생강",,,카페인,"마늘, 생강"
2.02E+12,에스메졸듀오정20/800mg,에스메졸듀오정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에스메졸듀오정20/800mg,에스메졸듀오정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에스브이겔,에스브이겔,I005981,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의",,"카페인, 마늘, 생강, 인삼   ",,,카페인,"마늘, 생강, 인삼"
2.02E+12,에스엠듀오정20/800mg,에스엠듀오정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에스엠듀오정20/800mg,에스엠듀오정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에스오에스정20/800mg,에스오에스정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에스오에스정20/800mg,에스오에스정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에스원듀오정20/800mg,에스원듀오정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에스원듀오정20/800mg,에스원듀오정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에스졸듀오정20/800mg,에스졸듀오정,I001284,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.02E+12,에스졸듀오정20/800mg,에스졸듀오정,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에스피씨라베정10mg,에스피씨라베정,I003460,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.01E+12,에이비타정,에이비타정,I001471,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
2.02E+12,에이치피앤씨나프록센나트륨정,에이치피앤씨나프록센나트륨정,I002473,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의",,"카페인, 마늘, 생강, 인삼   ",,,카페인,"마늘, 생강, 인삼"
2.02E+12,에이프로젠라베프라졸정10mg,에이프로젠라베프라졸정,I003460,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
2.01E+12,에이프록센연질캡슐,에이프록센연질캡슐,I002472,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의",,"카페인, 마늘, 생강, 인삼   ",,,카페인,"마늘, 생강, 인삼"
2.01E+12,에취디졸비액,에취디졸비액,I003757,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의",,"카페인,마늘, 양파",,,카페인,"마늘, 양파"
2.02E+12,에치코프나이트연질캡슐,에치코프나이트연질캡슐,I003385,카페인 주의,,카페인 ,,,카페인,
2.02E+12,에치코프나이트연질캡슐,에치코프나이트연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
2.02E+12,에카씨나정,에카씨나정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
