,dcode,dname
37242,2019053100039,프로닌캡슐10mg
37243,2013070400001,프로닐정
37244,2014090200031,프로세틴캡슐20mg
37245,2021090600006,프록세틴캡슐
37246,2021090100002,프록세틴캡슐10mg
37247,A11AKP08L0139,플라센텍스주
37248,2010062500022,플라센텍스크림
37249,2017081600008,플라티녹스주100mg(수출용)
37250,A11APPPPP1098,플라티녹스주50mg
37251,A11APPPPP1097,플레옥스틴주
37252,A11AKP08G5020,플레옥스틴주100mg
37253,A11AKP08K0322,플레옥스틴주5mg/mL(10mL)
37254,A11AKP09A0047,플레옥스틴주5mg/mL(20mL)
37255,2014061300009,플로메드주(수출용)
37256,2022020400004,플로세틴캡슐
37257,2021102600010,플로틴캡슐10mg
37258,A11AOOOOO4453,플로틴캡슐20mg
37259,2019041600074,플록세틴캡슐
37260,2019010700101,플록센캡슐
37261,2019010700100,플록센캡슐10mg
37262,2021081200002,플록윈캡슐10mg
37263,2021081200003,플록윈캡슐20mg
37264,2021040100008,플록틴정20mg
37265,A11AOOOOO2720,플록틴캡슐
37266,2013042900001,플록틴캡슐10mg
37267,A11AOOOOO6430,플루민캡슐
37268,2015060300052,플루민캡슐10mg
37269,2016010500053,플루세틴캡슐10mg
37270,A11AMMMMM2969,플루세틴캡슐20mg
37271,2020123000003,플루옥캡슐10mg
37272,2019100100005,플루옥캡슐20mg
37273,A11AOOOOO3215,플루젠캡슐
37274,A11A1280A0374,플루틴캡슐
37275,A11AOOOOO0680,플루틴캡슐10mg
37276,2016022900036,하이디알주
37277,2016022900037,하이디알프리필드주
37278,2015100600004,하이옥트주
37279,A11AOOOOO9841,한국원자력의학원플루데옥시글루코스18F주사액
37280,2019062500031,한화에스시탈로프람정10mg
37281,2019062500030,한화에스시탈로프람정5mg
37282,2019110600015,한화플루옥세틴캡슐10mg
37283,2019110600014,한화플루옥세틴캡슐20mg
37284,A11AOOOOO9837,해동에프디지주사액
37285,2022110400001,화순전남대학교병원에프디지주사액(2-데옥시-2-플루오로-D-글루코스(18F)액)
37286,A11AOOOOO9838,화순전남대학병원2-데옥시-2플루오로-D-글루코스(18F)주사액
37287,2016042000001,화이자옥살리플라틴액상주
37288,A11AKP08L0240,화이자옥살리플라틴주100mg
37289,A11AKP08L0239,화이자옥살리플라틴주50mg
37290,A11AOOOOO4189,후록세틴캡슐
37291,A11AMMMMM0071,후세틴캡슐
37292,A11AKP08G3549,훌로테스틴정
37293,2017010300003,히얼스주
37294,2014093000009,노루모에프산
37295,2011061500001,멀티빅2칼륨액5L
37296,2016083000008,볼루라이트주6%
37297,2012050800005,스리날에스정
37298,A11AKP08G2088,아이월드육미지황탕엑스과립
37299,2022071900004,지텍정75mg
37300,2013120300024,크라시에육군자탕엑스세립
37301,2009071506013,테트라스판주10%
37302,2009071506014,테트라스판주6%
37303,A11AKP08G2457,함소아육미지황탕엑스과립
37304,A11A0840A0156,뉴로메틴캅셀500㎍(수출용)
37305,2018100100016,멜로캅캡슐7.5mg
37306,A11AKP08G0496,바이오캅지(650g)
37307,2019110400015,바이오캅지(750g)
37308,2022030800025,바이캅정
37309,2009071505170,안국비타민에이유캅셀10만IU(수출용)
37310,A11A0720A0711,경보세파제돈나트륨주1g
37311,2023071000002,광동포비돈요오드가글액
37312,2018012200024,구미포비돈세정액7.5%
37313,A11AKP08F1030,구미포비돈요오드액
37314,0guxh9tzh0ni5,구미포비스왑스틱
37315,A11A0300B0066,국제세파제돈주1g
37316,A11A0300B0067,국제세파제돈주2g
37317,A11A0430A0168,대웅프리미돈정
37318,2023072600003,두원포비돈요오드액
37319,2023112400001,라투다정120mg
37320,2023112400004,라투다정20mg
37321,2023112400003,라투다정60mg
37322,2023112400002,라투다정80mg
37323,A11A1110A0023,마그노칼벨라정(수출용)
37324,A11AKP08F1043,베라틴스크랍액
37325,A11AMMMMM0215,베세틴스크럽세액
37326,A11AMMMMM0214,베세틴액
37327,2023111300003,삼현포비돈요오드액
37328,2016020200021,성광포비돈요오드액7.5%(1000mL)
37329,A11AKP07L0538,성광포스틱스왑액
37330,A11AGGGGA1351,세제돈주1g(수출용)
37331,2014070900009,세파돈주0.5g(수출용)
37332,2011082200007,세파돈주1g(수출용)
37333,2012060500002,세파돈주2g(수출용)
37334,A11AMMMMM2260,세프돈주1g
37335,2018020100045,실버돈크림
37336,2017063000013,아모잘탄플러스정5/100/12.5mg
37337,2017063000012,아모잘탄플러스정5/100/25mg
37338,2017063000014,아모잘탄플러스정5/50/12.5mg
37339,2010043000020,아이돈점안액(수출용)
37340,A11AMMMMM1178,아이비돈점안액(수출액)
37341,A11AKP08G3328,아크리돈정
37342,2016082900005,아크리돈정(수출용)
37343,A11AJJJJJ0295,아테논정
37344,A11AJJJJJ0572,아테로정
37345,A11AKKKKK0099,아테론정(수출용)
37346,A11A1330B0066,아테클로정
37347,A11ACCCCC0165,아톨민에스정
37348,A11AJJJJJ0657,안테비놀에프정
37349,A11AGGGGG7068,오코제돈주0.5g
37350,2017010400041,오코제돈주1g(수출용)
37351,A11A0500A0215,옵타젠트점안액
37352,A11A3400A0266,유영세파제돈주1g
37353,A11A3400A0265,유영세파제돈주500mg
37354,A11AGGGGA3954,이연세파제돈주1g(정주용)
37355,A11A0030A0549,제노세프주1g
37356,A11A0030A0550,제노세프주2g
37357,A11A0030A0548,제노세프주500mg
37358,2016020200025,지노클렌질세정액
37359,2015073000006,칼리돈정50단위
37360,2023051700006,케포돈2g주
37361,A11AGGGGG7069,케포돈주1g
37362,h3lj31or61ahr,큐앤큐포비돈스틱스왑
37363,A11AKP08F1034,큐앤큐포비돈요오드세정액
37364,A11AKP08F1045,큐앤큐포비돈요오드스크랍
37365,2009071505534,큐앤큐포비돈요오드스크랍(대)
37366,jl6hza832hi26,큐앤큐포비돈요오드액
37367,2009071505533,큐앤큐포비돈요오드탈지면볼(대)
37368,A11AKP08F1038,큐앤큐포비돈탈지면볼(소)
37369,A11AKP08F1035,큐앤큐포비돈탈지면볼(중)
37370,2022060200003,클로잘탄정100/12.5mg
37371,2022060200004,클로잘탄정50/12.5mg
37372,2023050200005,클로잘탄정50/6.25mg
37373,2020102900032,태극포비돈요오드액7.5%
37374,A11A0300A0250,트리티코정25mg
37375,A11A0300B0011,트리티코정50mg
37376,A11A3780A0153,파제론주사
37377,A11A3780A0180,파제론주사500mg
37378,A11AOOOOO0206,파지돈주(1g)
37379,A11AOOOOO0207,파지돈주(2g)
37380,A11AKP08L0300,포리비돈연고
37381,2023092700001,포리비돈연고
37382,ssut4ij9gscb1,포비돈크리너액
37383,A11AKP08F0316,포비코튼볼액
37384,A11A0500A0157,포타로제액
37385,A11A1560B0058,포텐정(수출용)
37386,A11AGGGGA1785,프론티오정
37387,A11AOOOOO1950,하이그로톤정25mg
37388,2012040200006,하이코돈정5mg
37389,2012040200007,하이코돈정7.5mg
37390,A11A3780A0293,한림포비돈점안액(10mL)
37391,2019102200033,한림포비돈점안액(15mL)
37392,2013080500009,한창포비돈스왑스틱
37393,A11A3060A0219,현대테노레틱정
37394,2016062200013,광동멜록시캄캡슐7.5mg
37395,A11A3780A0119,누마렌점안액
37396,2019061000038,뉴록시캄캡슐7.5mg
37397,2009071504991,뉴록캄캡슐(수출용)
37398,2019031900003,뉴멜락시캄캡슐7.5mg
37399,2020051900018,뉴멜록시캡슐
37400,A11AOOOOO9485,뉴시캄캡슐15mg
37401,A11AOOOOO3156,뉴시캄캡슐7.5mg
37402,2013010900008,대웅바이오멜록시캄캡슐15mg
37403,2013010400001,대웅바이오멜록시캄캡슐7.5mg
37404,A11AKP08G2719,라이트로마헤르판크림
37405,2020022700004,란소멜캡슐15mg
37406,2014052900004,록시칼캡슐
37407,A11AOOOOO3202,록시캄캡슐
37408,2017083000012,록캄캡슐
37409,2011111100002,루핑점안액(1회용)
37410,2012100900004,류멜캡슐15mg
37411,A11AOOOOO4178,류멜캡슐7.5mg
37412,2020021400007,메가록시캄캡슐15mg
37413,2020021400006,메가록시캄캡슐7.5mg
37414,2020012800014,메그발주50mg
37415,A11AOOOOO4173,메디콕스캡슐
37416,A11AOOOOO2540,메로빅캡슐
37417,2016022500003,메로빅캡슐15mg
37418,2016061600018,메로시캡슐7.5mg
37419,2019010700042,메로윈캡슐7.5mg
37420,A11AOOOOO5977,메로캄캡슐
37421,A11AOOOOO5580,메로콕스캡슐15mg
37422,A11AOOOOO3150,메로콕스캡슐7.5mg
37423,A11AOOOOO5409,메록스캄캡슐15mg
37424,2011120100012,메록스캄캡슐7.5mg
37425,2015110200035,메록시펜캡슐
37426,A11AOOOOO3151,메록심캡슐
37427,2019053100156,메록심캡슐15mg
37428,2014010200004,메록캄캡슐
37429,A11AOOOOO8590,메모빅캡슐7.5mg
37430,A11AOOOOO4421,멕시캡슐
37431,2016062100030,멜녹스캡슐
37432,2011082500003,멜라노사크림
37433,2009090700272,멜라스탑크림2%
37434,2018040500008,멜라큐크림
37435,2019102900037,멜라토닝크림
37436,A11AOOOOO3558,멜락스캡슐15mg
37437,A11AOOOOO3152,멜락스캡슐7.5mg
37438,2012092400004,멜로덱스캡슐15mg
37439,2012100400023,멜로덱스캡슐7.5mg
37440,2013080100064,멜로디구강붕해정15mg
37441,2013080100063,멜로디구강붕해정7.5mg
37442,2012112200004,멜로디핀에스정
37443,A11AOOOOO6598,멜로디핀정
37444,2015112300001,멜로빅캡슐7.5mg
37445,2013070400002,멜로시드캡슐15mg
37446,2013070500005,멜로시드캡슐7.5mg
37447,A11AOOOOO5629,멜로칸캡슐
37448,A11AOOOOO3538,멜로캄캡슐15mg
37449,A11AOOOOO3157,멜로캄캡슐7.5mg
37450,2013121000009,멜로텍스캡슐7.5mg
37451,2020052900053,멜로틴캡슐15mg
37452,2020052900042,멜로틴캡슐7.5mg
37453,A11AOOOOO5773,멜록삼캡슐
37454,A11AOOOOO5668,멜록스캡슐
37455,2019112800014,멜록시엠캡슐7.5mg
37456,A11AOOOOO5771,멜록시젠캡슐
37457,A11AOOOOO3153,멜록시펜캡슐
37458,A11AOOOOO5948,멜록시펜캡슐15mg
37459,2020041700013,멜록원캡슐7.5mg
37460,2016021700017,멜록캄캡슐15mg
37461,2016021700018,멜록캄캡슐7.5mg
37462,2015061500056,멜록캡슐7.5mg
37463,2019070900002,멜록트캡슐15mg
37464,2019070900001,멜록트캡슐7.5mg
37465,A11AOOOOO9241,멜릭스캡슐
37466,A11AOOOOO3200,멜빅스캡슐
37467,2016031500003,멜빅캄캡슐7.5mg
37468,2021091000002,멜스팔주50mg
37469,2012092400002,멜시빅캡슐15mg
37470,2012092400003,멜시빅캡슐7.5mg
37471,A11AOOOOO4853,멜캄캡슐
37472,A11AOOOOO6114,멜콕시캡슐
37473,r88hqu355l4a7,멜콕시캡슐15mg
37474,2015030200018,모렉셀캡슐7.5mg
37475,2019041800061,모록시캄캡슐
37476,A11AOOOOO4426,모르빅캡슐
37477,A11AOOOOO4177,모리캄캡슐
37478,A11AOOOOO7561,모리캄캡슐15mg
37479,2020031800025,모릭스캡슐15mg
37480,2017033000006,모릭스캡슐7.5mg
37481,A11AOOOOO4851,모벡스캡슐
37482,A11AOOOOO5770,모비드캡슐
37483,2018061200008,모비든캡슐
37484,2014051400002,모비록캄캡슐7.5mg
37485,2014103000009,모비콕스캡슐
37486,2014052900001,모빅스캄캡슐
37487,2013032200009,모빅시캄캡슐
37488,2014070700003,모빅캄캡슐
37489,2009071505417,모빅캡슐15mg
37490,2009071505416,모빅캡슐7.5mg
37491,2018110100007,모스캄캡슐
37492,A11AKP08F0479,모아리스점안액
37493,2016072600003,모아캄시캡슐7.5mg
37494,A11AOOOOO5417,모콕스캡슐7.5mg
37495,2014070300002,몰빅캡슐
37496,2019103000006,보령멜록시캄캡슐
37497,A11AOOOOO4175,보믹캡슐
37498,2019040500058,삼성멜록시캄캡슐7.5mg
37499,2018101600006,아고틴정25mg
37500,2019101100010,아록시캄캡슐7.5mg
37501,2017101100081,아멜록스캡슐7.5mg
37502,A11AOOOOO4854,아모리아캡슐
37503,2012050200009,아모리아캡슐15mg(수출용)
37504,A11A0840A0271,아이리스점안액
37505,2023052800002,아이톡쿨점안액
37506,A11AOOOOO3875,아이필에이치디주
37507,2009071505036,아티어디점안액(수출용)
37508,A11ACCCCC0355,알케란정
37509,A11ACCCCC0356,알케란주
37510,2016021100002,에소멜정20mg
37511,2015060300244,에소멜캡슐20mg
37512,A11AOOOOO3836,에이프로젠멜록시캄캡슐
37513,A11AOOOOO3839,엑시캄캡슐15mg
37514,A11AOOOOO4174,엑시캄캡슐7.5mg
37515,2019080700040,엔티시캄캡슐7.5mg
37516,A11AOOOOO4852,원콕스캡슐
37517,2013020600005,이노시캄캡슐
37518,2016022900017,이콕스캡슐15mg
37519,2013091600004,이콕스캡슐7.5mg
37520,A11AOOOOO2860,캄록스캡슐
37521,2013051500001,캠록스캡슐15mg(수출용)
37522,A11AOOOOO7570,캠록스캡슐7.5mg
37523,A11AOOOOO4850,케이빅캡슐7.5mg
37524,A11AOOOOO3155,콕시캄캡슐
37525,2012103000025,트록시캄캡슐7.5mg
37526,2015061500024,티어발란스점안액(수출용)
37527,A11ABBBBB0584,티얼즈내츄럴Ⅱ점안액
37528,A11ABBBBB0732,티얼즈내츄럴프리점안액(1회용)
37529,2013042200001,파마빅캡슐15mg
37530,A11AOOOOO5736,하모빅캡슐
37531,A11AMMMMM1148,하이셀멸균액2%
37532,A11ALLLLL0112,삼양아트로핀주사제
37533,A11ALLLLL0113,삼양염화프랄리독심주사600mg
37534,tfknhp50mze87,삼양홀딩스수펜타닐주사(수출용)
37535,2009092300053,삼양홀딩스파클리탁셀주(수출용)
37536,2014072800006,일양나프록센나트륨정
37537,2016042600010,일양나프티핀염산염크림
37538,A11AOOOOO8105,일양로자탄정
37539,A11AKP08G3532,일양로자탄정100mg
37540,A11APPPPP0331,일양로자탄플러스에프정
37541,A11APPPPP0313,일양로자탄플러스정
37542,2009092300021,일양로자탄플러스프로정
37543,A11AOOOOO9687,일양바이오란소프라졸캡슐(수출용)
37544,2016053100026,일양바이오로사르탄칼륨정100mg
37545,2016053100025,일양바이오로사르탄칼륨정50mg
37546,2016081000008,일양바이오발사르탄정160mg
37547,2016081000007,일양바이오발사르탄정80mg
37548,2017071400004,일양바이오베포타스틴베실산염정10mg
37549,A11AOOOOO3745,일양바이오세파클러캡슐
37550,A11AOOOOO9236,일양바이오심바스타틴정
37551,2013051600002,일양바이오아토르바스타틴칼슘삼수화물정10mg
37552,2014012000004,일양바이오아토르바스타틴칼슘삼수화물정20mg
37553,2014093000023,일양바이오알긴산나트륨액
37554,2014071800002,일양바이오알마게이트정500mg
37555,2018040500010,일양바이오알벤다졸정
37556,2014102700013,일양바이오팜시클로비르정250mg
37557,2014082000015,일양바이오플루코나졸정150mg
37558,A11AOOOOO8684,일양바이오플루코나졸캡슐
37559,2017070300001,일양베포타스틴정10mg
37560,A11A0950A0483,일양세파드록실캡슐500mg
37561,A11AOOOOO2911,일양세파클러캡슐250mg
37562,2010052400005,일양세포탁심나트륨주(수출용)
37563,2010052400003,일양세포티암염산염주(수출용)
37564,2010052400008,일양세푸록심나트륨주1.5g(수출용)
37565,A11AMMMMM1852,일양세프메타졸주500mg
37566,2010052400007,일양세프타지딤주1g(수출용)
37567,2010052400002,일양세프트리악손나트륨주(수출용)
37568,2012051000009,일양실데나필정100mg
37569,2012051000008,일양실데나필정50mg
37570,2014080400005,일양심바스타틴정20mg
37571,A11AKP08G2792,일양쌍화탕
37572,2023022100003,일양아세트아미노펜시럽
37573,2009090700325,일양아시클로버크림
37574,jf4bpeva7xo48,일양아토르바스타틴정10mg
37575,2012120300002,일양아토르바스타틴정20mg
37576,2012062800011,일양이반드론산정150mg
37577,2020052000013,일양젠타듀오정2.5/1000mg
37578,2020042300018,일양젠타듀오정2.5/500mg
37579,2020052000014,일양젠타듀오정2.5/850mg
37580,2020042300009,일양젠타정5mg
37581,2015031900013,일양타다라필정20mg
37582,2015041500012,일양타다라필정5mg
37583,2017082400014,일양테노포비르디소프록실푸마르산염정
37584,2020090800008,일양토파시티닙정5mg
37585,A11AOOOOO8870,일양팜시클로버정250mg
37586,2020112300019,진양나파모스타트메실산염주10mg
37587,2020112300018,진양나파모스타트메실산염주50mg
37588,2020112500003,진양나프록센연질캡슐
37589,A11ABBBBB2264,포스테리산연고
37590,A11ABBBBB1661,포스테리산좌제
37591,A11AKP08G0866,함소아양격산화탕엑스과립(동의수세보원)
37592,A11AOOOOO5767,룩펠정
37593,2022092000004,엔허투주100mg
37594,A11A3400A0025,트룩살정10mg(수출용)
37595,2017070300030,트룩시마주(10mL)
37596,2015071700008,트룩시마주(50mL)
37597,2015072800024,히알룩스0.18%점안액(1회용)(0.7mL)
37598,2018110100009,가네리버연질캡슐175mg
37599,2018102300013,가네존연질캡슐
37600,A11ABBBBB1001,가스트로그라핀
37601,A11AKP08G1277,경방시호청간탕엑스과립
37602,A11AOOOOO3753,경보세파클러건조시럽25mg/mL
37603,2015102600014,경보세프포독심프록세틸건조시럽
37604,2021012000005,경보세프프로질건조시럽
37605,A11A0090A0060,계지롱과립(계지탕)
37606,A11ABBBBB1601,고려민지연질캡슐(수출용)
37607,vhvf4zsra76l1,광동금탕액(향갈탕)
37608,2012070200004,광동세파클러건조시럽125mg/5mL
37609,A11ALLLLL0058,광동쌍화탕
37610,2021111100012,광동자강력연조엑스
37611,c23r32imrsdy0,광동탕골드액
37612,A11AOOOOO1184,구주세파클러건조시럽125mg/5mL
37613,2020091700001,국제은행엽건조엑스정
37614,A11A0090A0043,궁교과립(궁귀교애탕)
37615,A11A0090A0087,귀비론과립(가미귀비탕엑스)
37616,2009071504419,그라보스정(수출용)
37617,2018052900003,그라톤정
37618,2020073000014,그라톤정80mg
37619,2012103100025,글로지딤주1g
37620,A11A0860A0204,긴코센정
37621,2021042100001,긴코센정(수출용)
