Unnamed: 0,dcode,dname,extracted,ingd_code,merged_contents,권장,주의,권장영양소,권장식재료,주의영양소,주의식재료
29623,2.01E+12,올탄플러스정20/12.5mg,올탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29625,2.02E+12,올펜트리플액션연질캡슐,올펜트리플액션연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29626,2.01E+12,올프레플러스정20/12.5mg,올프레플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29627,A11ABBBBB1453,옴니세프세립소아용,옴니세프세립소아용,I000403,철분과 함께 복용 주의,,철분  ,,,철,
29629,2.02E+12,옵티노즈연질캡슐,옵티노즈연질캡슐,I003385,카페인 주의,,카페인 ,,,카페인,
29629,2.02E+12,옵티노즈연질캡슐,옵티노즈연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29631,2.02E+12,옵티코프연질캡슐,옵티코프연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29632,2.02E+12,옵티콜드연질캡슐,옵티콜드연질캡슐,I003385,카페인 주의,,카페인 ,,,카페인,
29632,2.02E+12,옵티콜드연질캡슐,옵티콜드연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29636,2.02E+12,와이투아스피린장용정100mg,와이투아스피린장용정,I005933,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의 쏘팔메토, 비타민 E, 비타민 A, 녹차, 말차, 두유 섭취 주의",,"카페인, 마늘, 생강, 인삼, 쏘팔메토, 비타민E, 비타민A, 녹차, 말차, 두유  ",,,"카페인, 비타민E, 비타민A","마늘, 생강, 인삼, 쏘팔메토, 녹차, 말차, 두유"
29652,2.01E+12,욱씬정,욱씬정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29657,2.02E+12,원감탕코프액,원감탕코프액,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29669,A11APPPPP0317,원살탄플러스에프정,원살탄플러스에프정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29670,ww0uit5xzmbym,원살탄플러스정,원살탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29671,2.01E+12,원살탄플러스프로정,원살탄플러스프로정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29683,2.02E+12,위드코프연질캡슐,위드코프연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29710,2.02E+12,유니온아세트아미노펜백주,유니온아세트아미노펜백주,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29711,A11A1220A0094,유니온아세트아미노펜정500mg(수출용),유니온아세트아미노펜정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29712,2.01E+12,유니온아스피린장용정,유니온아스피린장용정,I005933,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의 쏘팔메토, 비타민 E, 비타민 A, 녹차, 말차, 두유 섭취 주의",,"카페인, 마늘, 생강, 인삼, 쏘팔메토, 비타민E, 비타민A, 녹차, 말차, 두유  ",,,"카페인, 비타민E, 비타민A","마늘, 생강, 인삼, 쏘팔메토, 녹차, 말차, 두유"
29722,A11AOOOOO1288,유니콘틴콤플렉스정,유니콘틴콤플렉스정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29723,A11AMMMMM1733,유니페낙에프주,유니페낙에프주,I007312,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의",,"카페인, 마늘, 생강, 인삼   ",,,카페인,"마늘, 생강, 인삼"
29724,A11AKP08G3409,유니플러스정15/25mg(수출용),유니플러스정,I002356,감초 주의 칼륨 주의,,"감초, 칼륨 ",,,칼륨,감초
29724,A11AKP08G3409,유니플러스정15/25mg(수출용),유니플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29730,2.01E+12,유래카정,유래카정,I005713,지방 ,지방 ,,지방,,,
29731,A11AOOOOO0984,유레논정(수출용),유레논정,I005713,지방 ,지방 ,,지방,,,
29740,2.01E+12,유리카에스정,유리카에스정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29741,2.02E+12,유메코프연질캡슐,유메코프연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29744,A11AOOOOO7979,유비텐정(수출용),유비텐정,I005713,지방 ,지방 ,,지방,,,
29746,2.02E+12,유사틴플러스정,유사틴플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29747,2.02E+12,유아프람정10mg,유아프람정,I001279,카페인 주의,,카페인 ,,,카페인,
29752,2.01E+12,유영아스피린장용정100mg,유영아스피린장용정,I005933,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의 쏘팔메토, 비타민 E, 비타민 A, 녹차, 말차, 두유 섭취 주의",,"카페인, 마늘, 생강, 인삼, 쏘팔메토, 비타민E, 비타민A, 녹차, 말차, 두유  ",,,"카페인, 비타민E, 비타민A","마늘, 생강, 인삼, 쏘팔메토, 녹차, 말차, 두유"
29753,2.02E+12,유오탄정160/12.5mg,유오탄정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29756,2.01E+12,유유텔미타플러스정40/12.5mg,유유텔미타플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29760,2.01E+12,유판씨큐텐정,유판씨큐텐정,I005713,지방 ,지방 ,,지방,,,
29761,A11APPPPP2396,유펜정(수출용),유펜정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29764,A11AKP08G4736,유플러스정15/25mg(수출용),유플러스정,I002356,감초 주의 칼륨 주의,,"감초, 칼륨 ",,,칼륨,감초
29764,A11AKP08G4736,유플러스정15/25mg(수출용),유플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29772,2.02E+12,유한아세트아미노펜연질캡슐,유한아세트아미노펜연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29773,2.02E+12,유한아세트아미노펜정500mg,유한아세트아미노펜정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29774,2.01E+12,유한아스피린장용정,유한아스피린장용정,I005933,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의 쏘팔메토, 비타민 E, 비타민 A, 녹차, 말차, 두유 섭취 주의",,"카페인, 마늘, 생강, 인삼, 쏘팔메토, 비타민E, 비타민A, 녹차, 말차, 두유  ",,,"카페인, 비타민E, 비타민A","마늘, 생강, 인삼, 쏘팔메토, 녹차, 말차, 두유"
29777,A11A0450A0093,유한짓정100mg,유한짓정,I005029,"과량의 티라민 섭취 주의 가다랑어, 참치 섭취 주의",,"티라민, 가다랑어, 참치  ",,,,"치즈, 요거트, 커피, 소시지, 초콜릿, 가다랑어, 참치"
29780,2.02E+12,이글립틴아이알정50/1000mg,이글립틴아이알정,I002178,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의 비타민 B ",비타민B ,"탄수화물, 아스파라거스, 천연 이뇨제 ",비타민B,,탄수화물,"아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
29783,A11APPPPP0332,이노엔로자탄플러스에프정,이노엔로자탄플러스에프정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29784,A11APPPPP0314,이노엔로자탄플러스정,이노엔로자탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29785,2.01E+12,이노엔로자탄플러스프로정,이노엔로자탄플러스프로정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29788,2.01E+12,이노엔아벨탄플러스정150/12.5mg,이노엔아벨탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29790,2.02E+12,이노콜정,이노콜정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29796,2.02E+12,이달비클로정40/12.5mg,이달비클로정,I004632,"칼슘, 비타민 D 주의",,"칼슘, 비타민D ",,,"칼슘, 비타민D",
29798,2.02E+12,이디아알정,이디아알정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29799,2.02E+12,이디아엔정,이디아엔정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29800,2.01E+12,이르베탄플러스에프정(수출용),이르베탄플러스에프정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29801,2.01E+12,이르베탄플러스정(수출용),이르베탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29809,A11AKP09D0071,이베르탄듀오정150/12.5mg,이베르탄듀오정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29812,A11AKP08B0051,이베프정150/12.5mg,이베프정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29816,2.01E+12,이벨탄플러스정150/12.5mg,이벨탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29819,A11AOOOOO2240,이부에프정,이부에프정,I004865,"카페인 주의 마늘, 생강은 과량 섭취에 주의",,"카페인,마늘, 생강",,,카페인,"마늘, 생강"
29820,2.02E+12,이부엘정,이부엘정,I004865,"카페인 주의 마늘, 생강은 과량 섭취에 주의",,"카페인,마늘, 생강",,,카페인,"마늘, 생강"
29833,2.02E+12,이알펜8시간서방정,이알펜,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29836,A11AKP08L0168,이잘탄플러스정150/12.5mg,이잘탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29838,2.02E+12,이즈펜쿨정,이즈펜쿨정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29839,2.02E+12,이즈펜큐정,이즈펜큐정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29842,2.02E+12,이지콜드코프연질캡슐,이지콜드코프연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29843,2.02E+12,이참에노즈연질캡슐,이참에노즈연질캡슐,I003385,카페인 주의,,카페인 ,,,카페인,
29843,2.02E+12,이참에노즈연질캡슐,이참에노즈연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29844,2.02E+12,이참에코프연질캡슐,이참에코프연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29845,2.02E+12,이참에콜드연질캡슐,이참에콜드연질캡슐,I003385,카페인 주의,,카페인 ,,,카페인,
29845,2.02E+12,이참에콜드연질캡슐,이참에콜드연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29846,2.02E+12,이큐펜키즈아이시럽,이큐펜키즈아이시럽,I004865,"카페인 주의 마늘, 생강은 과량 섭취에 주의",,"카페인,마늘, 생강",,,카페인,"마늘, 생강"
29847,2.02E+12,이큐펜키즈에이시럽,이큐펜키즈에이시럽,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29849,A11AKP08A0464,이타펜정(수출용),이타펜정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29854,2.01E+12,이텍스아스피린장용정100mg,이텍스아스피린장용정,I005933,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의 쏘팔메토, 비타민 E, 비타민 A, 녹차, 말차, 두유 섭취 주의",,"카페인, 마늘, 생강, 인삼, 쏘팔메토, 비타민E, 비타민A, 녹차, 말차, 두유  ",,,"카페인, 비타민E, 비타민A","마늘, 생강, 인삼, 쏘팔메토, 녹차, 말차, 두유"
29857,2.01E+12,이텍스엑세드린정(수출용),이텍스엑세드린정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29857,2.01E+12,이텍스엑세드린정(수출용),이텍스엑세드린정,I005933,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의 쏘팔메토, 비타민 E, 비타민 A, 녹차, 말차, 두유 섭취 주의",,"카페인, 마늘, 생강, 인삼, 쏘팔메토, 비타민E, 비타민A, 녹차, 말차, 두유  ",,,"카페인, 비타민E, 비타민A","마늘, 생강, 인삼, 쏘팔메토, 녹차, 말차, 두유"
29858,2.01E+12,이텍스올메사탄플러스정20/12.5mg,이텍스올메사탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29862,2.02E+12,이프펜에프정,이프펜에프정,I004865,"카페인 주의 마늘, 생강은 과량 섭취에 주의",,"카페인,마늘, 생강",,,카페인,"마늘, 생강"
29865,2.02E+12,익스펜캡슐,익스펜캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29885,2.02E+12,일동히드로클로로티아지드정12.5mg,일동히드로클로로티아지드정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29887,2.02E+12,일성아세트아미노펜정160mg,일성아세트아미노펜정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29896,A11APPPPP0331,일양로자탄플러스에프정,일양로자탄플러스에프정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29897,A11APPPPP0313,일양로자탄플러스정,일양로자탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29898,2.01E+12,일양로자탄플러스프로정,일양로자탄플러스프로정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29899,2.02E+12,일양아세트아미노펜시럽,일양아세트아미노펜시럽,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29902,2.01E+12,일양텔미사탄플러스정40/12.5mg,일양텔미사탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29904,2.02E+12,일화디페낙베타주,일화디페낙베타주,I007312,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의",,"카페인, 마늘, 생강, 인삼   ",,,카페인,"마늘, 생강, 인삼"
29913,2.02E+12,자누메티아엑스알서방정100/1000mg,자누메티아엑스알서방정,I002178,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의 비타민 B ",비타민B ,"탄수화물, 아스파라거스, 천연 이뇨제 ",비타민B,,탄수화물,"아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
29916,2.02E+12,자누메티아정50/1000mg,자누메티아정,I002178,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의 비타민 B ",비타민B ,"탄수화물, 아스파라거스, 천연 이뇨제 ",비타민B,,탄수화물,"아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
29922,2.02E+12,자누아린듀오정50/1000mg,자누아린듀오정,I002178,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의 비타민 B ",비타민B ,"탄수화물, 아스파라거스, 천연 이뇨제 ",비타민B,,탄수화물,"아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
29928,2.02E+12,자누아틴듀오서방정100/1000mg,자누아틴듀오서방정,I002178,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의 비타민 B ",비타민B ,"탄수화물, 아스파라거스, 천연 이뇨제 ",비타민B,,탄수화물,"아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
29931,2.02E+12,자누아틴듀오정50/1000mg,자누아틴듀오정,I002178,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의 비타민 B ",비타민B ,"탄수화물, 아스파라거스, 천연 이뇨제 ",비타민B,,탄수화물,"아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
29937,A11AKP08G1652,자로탄플러스정,자로탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29939,2.02E+12,자비아엠정50/1000mg,자비아엠정,I002178,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의 비타민 B ",비타민B ,"탄수화물, 아스파라거스, 천연 이뇨제 ",비타민B,,탄수화물,"아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
29956,2.02E+12,제노펜정,제노펜정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29961,2.02E+12,제로살탄플러스정,제로살탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29962,2.02E+12,제로펜정,제로펜정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
29965,A11APPPPP0428,제이더블유신약로잘탄플러스정,제이더블유신약로잘탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29966,2.02E+12,제이더블유신약아스피린장용정100mg,제이더블유신약아스피린장용정,I005933,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의 쏘팔메토, 비타민 E, 비타민 A, 녹차, 말차, 두유 섭취 주의",,"카페인, 마늘, 생강, 인삼, 쏘팔메토, 비타민E, 비타민A, 녹차, 말차, 두유  ",,,"카페인, 비타민E, 비타민A","마늘, 생강, 인삼, 쏘팔메토, 녹차, 말차, 두유"
29968,2.01E+12,제이메텍플러스정20/12.5mg,제이메텍플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29970,2.02E+12,제이비카에이치씨티정10/40/12.5mg,제이비카에이치씨티정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29976,2.02E+12,제이텔미플러스정40/12.5mg,제이텔미플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
29983,A11AEEEEE0211,제일아미노필린주사액,제일아미노필린주사액,I004197,"카페인 주의 인삼, 마황, 감초뿌리 복용에 주의",,"카페인,인삼, 마황   ",,,카페인,"인삼, 마황"
30006,A11ACCCCC0191,젝스타주,젝스타주,I007312,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의",,"카페인, 마늘, 생강, 인삼   ",,,카페인,"마늘, 생강, 인삼"
30014,2.02E+12,조아구강청액,조아구강청액,I005978,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의",,"카페인, 마늘, 생강, 인삼   ",,,카페인,"마늘, 생강, 인삼"
30019,2.02E+12,조아세레콕시브캡슐200mg,조아세레콕시브캡슐,I005957,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의",,"카페인, 마늘, 생강, 인삼   ",,,카페인,"마늘, 생강, 인삼"
30021,2.02E+12,조아스트롱조인트겔,조아스트롱조인트겔,I005081,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의",,"카페인, 마늘, 생강, 인삼   ",,,카페인,"마늘, 생강, 인삼"
30026,A11A2460B0010,조아이부프로펜400mg(수출용),조아이부프로펜,I004865,"카페인 주의 마늘, 생강은 과량 섭취에 주의",,"카페인,마늘, 생강",,,카페인,"마늘, 생강"
30029,2.02E+12,조아파모티딘정10mg,조아파모티딘정,I001401,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
30031,A11AKP07K0031,조아팝,조아팝,I001572,"카페인 주의 마늘, 생강은 과량 섭취에 주의",,"카페인,마늘, 생강",,,카페인,"마늘, 생강"
30042,A11ABBBBB0629,졸민정0.125mg,졸민정,I005603,카페인 주의 자몽주스 주의,,"카페인,자몽 ",,,카페인,자몽
30050,A11AOOOOO6363,종근당아카보즈정100mg,종근당아카보즈정,I003950,"고탄수화물 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의",,"탄수화물 , 녹차, 아스파라거스, 천연 이뇨제 ",,,탄수화물,"녹차, 아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
